species_name,taxonomic_name,family,class,thermal_guild,range,frequency,abundance,max_length,trophic_level,trophic_group,trophic_group_2,water_column,diel_activity,habitat,min_depth,max_depth,ThermalMP_5_95,ThermalMP_5min_95max,Thermal_95thmax,TNConfidence,SGI,SGI conf,phylum,order,genus,species_epithet,phylogenetic_diversity_index,trophic_level_se,vulnerability,reproductive_mode,fertilization,spawning_frequency,batch_spawner,reproductive_guild,life_cycle,trophic_breadth,diet,diet_level,time,macrophyte,complexity
Parascyllium ferrugineum,Parascyllium ferrugineum,Parascylliidae,Elasmobranchii,temperate,1162,4,1,80,3.8,Higher carnivore,Higher carnivore,benthic,Day,rock,5,150,18.06835,17.6353,22.7366,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parascyllium ferrugineum,Parascyllium ferrugineum,Parascylliidae,Chondrichthyes,NA,NA,NA,NA,NA,3.8,higher carnivore,NA,benthic,NA,rock,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Orectolobiformes,Parascyllium,ferrugineum,0.5352,0.6,50,dioecism,interl (oviduct),NA,NA,nonguarders,NA,3,Fishes,5,Night,low,medium
Parascyllium spp.,Parascyllium spp.,Parascylliidae,Elasmobranchii,temperate,NA,NA,NA,NA,NA,Benthic invertivore,Benthic invertivore,benthic,Day,rock,NA,NA,20.414,20.604,22.745,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parascyllium variolatum,Parascyllium variolatum,Parascylliidae,Elasmobranchii,temperate,1017,5,1,91,3.8,Higher carnivore,Higher carnivore,benthic,Night,rock,3,180,18.276675,17.6957,22.8574,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parascyllium variolatum,Parascyllium variolatum,Parascylliidae,Chondrichthyes,NA,NA,NA,NA,NA,3.8,higher carnivore,NA,benthic,NA,rock,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Orectolobiformes,Parascyllium,variolatum,0.5352,0.6,51,dioecism,interl (oviduct),NA,NA,nonguarders,NA,3,Fishes,5,Night,low,medium
Parastichopus californicus,Parastichopus californicus,Stichopodidae,Holothuroidea,temperate,766,52,6,NA,NA,omnivore,Herbivore,benthic,NA,rock,NA,NA,12.3095,8.7165,18.611,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parastichopus californicus,Parastichopus californicus,Stichopodidae,Holothuroidea,NA,NA,NA,NA,NA,NA,omnivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Echinodermata,Aspidochirotida,Parastichopus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parastichopus spp.,Parastichopus spp.,Stichopodidae,Holothuroidea,temperate,NA,NA,NA,NA,NA,omnivore,Herbivore,benthic,NA,rock,NA,NA,15.259,16.221,19.586,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parastichopus spp.,Parastichopus spp.,Stichopodidae,Holothuroidea,NA,NA,NA,NA,NA,NA,omnivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Echinodermata,Aspidochirotida,Parastichopus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paratrachichthys trailli,Paratrachichthys trailli,Trachichthyidae,Actinopterygii,temperate,81,3,2,24.6,3.5,Planktivore,Planktivore,Demersal,Night,rock,70,327,14.312825,15.102825,18.502,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paratrachichthys trailli,Paratrachichthys trailli,Trachichthyidae,Actinopterygii,NA,NA,NA,NA,NA,3.5,planktivore,NA,demersal,NA,rock,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Beryciformes,Paratrachichthys,trailli,0.625,0.5,62,NA,NA,NA,NA,NA,NA,2,Carnivore,4,Night,low,high
Parechinus angulosus,Parechinus angulosus,Parechinidae,Echinoidea,temperate,242,100,364,NA,NA,Scraping herbivore,Herbivore,benthic,NA,rock,NA,NA,18.126,19.441,24.07,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parechinus angulosus,Parechinus angulosus,Parechinidae,Echinoidea,NA,NA,NA,NA,NA,NA,herbivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Echinodermata,Camarodonta,Parechinus,angulosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pareques acuminatus,Pareques acuminatus,Sciaenidae,Actinopterygii,tropical,380,36,3,23,3.6,Benthic invertivore,Benthic invertivore,benthic,Night,coral,NA,NA,27.463,26.5946,30.91,2,0.5550532,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pareques acuminatus,Pareques acuminatus,Sciaenidae,Actinopterygii,NA,NA,NA,NA,NA,3.6,benthic carnivore,NA,benthic,NA,coral,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Pareques,acuminatus,0.5078,0.6,21,NA,NA,NA,NA,NA,NA,2,benth. crustaceans,2,Night,low,high
Pareques perissa,Pareques perissa,Sciaenidae,Actinopterygii,tropical,78,8,1,30,3.5,Benthic invertivore,Benthic invertivore,benthic,Night,coral,3,36,23.06,23.650175,26.2779,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pareques perissa,Pareques perissa,Sciaenidae,Actinopterygii,NA,NA,NA,NA,NA,3.5,benthic carnivore,NA,benthic,NA,coral,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Pareques,perissa,0.5078,0.4,25,NA,NA,NA,NA,NA,NA,2,benth. crustaceans,2,Night,low,high
Pareques spp.,Pareques spp.,Sciaenidae,Actinopterygii,tropical,NA,NA,NA,NA,NA,Benthic invertivore,Benthic invertivore,benthic,Night,coral,NA,NA,27.9255,27.722425,29.7917,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pareques spp.,Pareques spp.,Sciaenidae,Actinopterygii,NA,NA,NA,NA,NA,NA,benthic carnivore,NA,benthic,NA,coral,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Pareques,NA,0.5078,NA,NA,NA,NA,NA,NA,NA,NA,2,benth. crustaceans,2,Night,low,high
Pareques viola,Pareques viola,Sciaenidae,Actinopterygii,tropical,671,11,2,25,3.5,Benthic invertivore,Benthic invertivore,benthic,Night,coral,NA,NA,26.5955,26.306075,29.79415,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pareques viola,Pareques viola,Sciaenidae,Actinopterygii,NA,NA,NA,NA,NA,3.5,benthic carnivore,NA,benthic,NA,coral,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Pareques,viola,0.5078,0.37,22,NA,NA,NA,NA,NA,NA,2,benth. crustaceans,2,Night,low,high
Parequula melbournensis,Parequula melbournensis,Gerreidae,Actinopterygii,temperate,1363,10,4,22,3.3,Benthic invertivore,Benthic invertivore,pelagic site attached,Night,sand,1,100,18.2075,17.8635,22.75,3,8.0542103,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parequula melbournensis,Parequula melbournensis,Gerreidae,Actinopterygii,NA,NA,NA,NA,NA,3.3,benthic carnivore,NA,pelagic site attached,NA,sand,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parequula,melbournensis,1,0.4,18,NA,NA,NA,NA,NA,NA,5,Benthic Mobile Inverts,3,Night,low,low
Pareuthria plumbea,Pareuthria plumbea,Buccinidae,Gastropoda,temperate,10,100,7,NA,NA,Benthic invertivore,Benthic invertivore,benthic,NA,rock,NA,NA,7.4975,7.712,11.193,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pareuthria plumbea,Pareuthria plumbea,Buccinidae,Gastropoda,NA,NA,NA,NA,NA,NA,benthic carnivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,Neogastropoda,Pareuthria,plumbea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parioglossus dotui,Parioglossus dotui,Microdesmidae,Actinopterygii,tropical,10,33,114,NA,NA,Planktivore,Planktivore,benthic,Day,sand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parioglossus interruptus,Parioglossus interruptus,Microdesmidae,Actinopterygii,tropical,389,24,1380,2.5,3.1,Planktivore,Planktivore,Demersal,Day,sand,NA,NA,NA,NA,NA,NA,2.0170926,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paristiopterus gallipavo,Paristiopterus gallipavo,Pentacerotidae,Actinopterygii,temperate,10,100,2,100,3.5,Benthic invertivore,Benthic invertivore,Demersal,Day,rock,60,260,19.647,19.3135,22.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paristiopterus gallipavo,Paristiopterus gallipavo,Pentacerotidae,Actinopterygii,NA,NA,NA,NA,NA,3.5,benthic carnivore,NA,Demersal,NA,rock,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Paristiopterus,gallipavo,0.7501,0.5,54,NA,NA,NA,NA,NA,NA,4,Benthic Mobile Inverts,3,Day,low,medium
Paristiopterus labiosus,Paristiopterus labiosus,Pentacerotidae,Actinopterygii,temperate,10,8,2,100,3.3,Benthic invertivore,Benthic invertivore,Demersal,Day,rock,NA,NA,17.98585,16.994,22.6065,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parma alboscapularis,Parma alboscapularis,Pomacentridae,Actinopterygii,temperate,746,38,4,22,2,Algal farmer,Herbivore,Demersal,Day,rock,5,40,19.6675,19.8315,24.92,3,10.9086106,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parma alboscapularis,Parma alboscapularis,Pomacentridae,Actinopterygii,NA,NA,NA,NA,NA,2,herbivore,NA,Demersal,NA,rock,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parma,alboscapularis,0.501,0,39,dioecism,exterl,NA,NA,guarders,NA,1,benthic algae,1,Day,low,medium
Parma bicolor,Parma bicolor,Pomacentridae,Actinopterygii,temperate,301,9,3,14,2.7,Browsing herbivore,Herbivore,Demersal,Day,rock,5,40,19.3532,19.605,22.745,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parma bicolor,Parma bicolor,Pomacentridae,Actinopterygii,NA,NA,NA,NA,NA,2.7,herbivore,NA,Demersal,NA,rock,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parma,bicolor,0.501,0.25,30,dioecism,exterl,NA,NA,guarders,NA,1,benthic algae,1,Day,low,medium
Parma kermadecensis,Parma kermadecensis,Pomacentridae,Actinopterygii,temperate,97,86,5,22,2.7,Browsing herbivore,Herbivore,Demersal,Day,rock,NA,NA,20.570575,20.726,24.381,2,6.6567877,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parma mccullochi,Parma mccullochi,Pomacentridae,Actinopterygii,temperate,213,86,7,30,2.8,Browsing herbivore,Herbivore,Demersal,Day,rock,2,35,19.8955,19.9045,23.311,3,26.9466111,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parma mccullochi,Parma mccullochi,Pomacentridae,Actinopterygii,NA,NA,NA,NA,NA,2.8,herbivore,NA,Demersal,NA,rock,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parma,mccullochi,0.501,0.26,37,dioecism,exterl,NA,NA,guarders,NA,1,benthic algae,1,Day,low,medium
Parma microlepis,Parma microlepis,Pomacentridae,Actinopterygii,temperate,257,52,8,20,2.7,Browsing herbivore,Herbivore,Demersal,Day,rock,0,30,18.38,18.7685,24.56,3,42.0090992,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parma microlepis,Parma microlepis,Pomacentridae,Actinopterygii,NA,NA,NA,NA,NA,2.7,herbivore,NA,Demersal,NA,rock,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parma,microlepis,0.501,0.24,30,dioecism,exterl,NA,NA,guarders,NA,1,benthic algae,1,Day,low,medium
Parma occidentalis,Parma occidentalis,Pomacentridae,Actinopterygii,temperate,187,61,3,30,2.7,Browsing herbivore,Herbivore,Demersal,Day,rock,1,10,20.947625,20.5545,23.993,2,8.0471977,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parma occidentalis,Parma occidentalis,Pomacentridae,Actinopterygii,NA,NA,NA,NA,NA,2.7,herbivore,NA,Demersal,NA,rock,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parma,occidentalis,0.501,0.25,29,dioecism,exterl,NA,NA,guarders,NA,1,benthic algae,1,Day,low,medium
Parma oligolepis,Parma oligolepis,Pomacentridae,Actinopterygii,temperate,371,16,6,20,2.7,Algal farmer,Herbivore,Demersal,Day,rock,1,25,22.3165,22.1555,28.141,3,1.6241076,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parma oligolepis,Parma oligolepis,Pomacentridae,Actinopterygii,NA,NA,NA,NA,NA,2.7,herbivore,NA,Demersal,NA,rock,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parma,oligolepis,0.501,0.24,33,dioecism,exterl,NA,NA,guarders,NA,1,benthic algae,1,Day,low,medium
Parma polylepis,Parma polylepis,Pomacentridae,Actinopterygii,temperate,416,30,6,21,2.7,Algal farmer,Herbivore,Demersal,Day,rock,1,20,21.7995,21.869,25.039,2,17.3651932,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parma polylepis,Parma polylepis,Pomacentridae,Actinopterygii,NA,NA,NA,NA,NA,2.7,herbivore,NA,Demersal,NA,coral,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parma,polylepis,0.501,0.25,31,dioecism,exterl,NA,NA,guarders,NA,1,benthic algae,1,Day,low,medium
Parma spp.,Parma spp.,Pomacentridae,Actinopterygii,temperate,NA,NA,NA,NA,2.7,Scraping herbivore,Herbivore,Demersal,Day,rock,NA,NA,20.7763,20.796925,24.50385,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parma spp.,Parma spp.,Pomacentridae,Actinopterygii,NA,NA,NA,NA,NA,2.7,herbivore,NA,Demersal,NA,rock,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parma,NA,0.501,NA,NA,NA,NA,NA,NA,NA,NA,1,benthic algae,1,Day,low,medium
Parma unifasciata,Parma unifasciata,Pomacentridae,Actinopterygii,temperate,233,63,14,20,2.7,Browsing herbivore,Herbivore,Demersal,Day,rock,1,25,20.7575,20.6,25.637,3,22.6651972,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parma unifasciata,Parma unifasciata,Pomacentridae,Actinopterygii,NA,NA,NA,NA,NA,2.7,herbivore,NA,Demersal,NA,rock,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parma,unifasciata,0.501,0.23,35,dioecism,exterl,NA,NA,guarders,NA,1,benthic algae,1,Day,low,medium
Parma victoriae,Parma victoriae,Pomacentridae,Actinopterygii,temperate,904,62,4,25,2.8,Browsing herbivore,Herbivore,Demersal,Day,rock,0,25,17.1795,16.9185,22.065,3,15.4470212,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parma victoriae,Parma victoriae,Pomacentridae,Actinopterygii,NA,NA,NA,NA,NA,2.8,herbivore,NA,Demersal,NA,rock,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parma,victoriae,0.501,0.25,37,dioecism,exterl,NA,NA,guarders,NA,1,benthic algae,1,Day,low,medium
Parupeneus barberinoides,Parupeneus barberinoides,Mullidae,Actinopterygii,tropical,3197,7,3,30,3.4,Benthic invertivore,Benthic invertivore,Demersal,Day,sand,4,40,27.024625,26.281,31.137,3,16.7477189,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parupeneus barberinoides,Parupeneus barberinoides,Mullidae,Actinopterygii,NA,NA,NA,NA,NA,3.4,benthic carnivore,NA,Demersal,NA,sand,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parupeneus,barberinoides,0.5,0.39,27,NA,NA,NA,NA,NA,NA,2.363636364,Benthic Mobile Inverts,3,Day,low,low
Parupeneus barberinus,Parupeneus barberinus,Mullidae,Actinopterygii,tropical,2945,12,2,60,3.4,Benthic invertivore,Benthic invertivore,Demersal,Day,sand,NA,NA,27.3775,26.620625,31.5415,3,11.8690795,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parupeneus barberinus,Parupeneus barberinus,Mullidae,Actinopterygii,NA,NA,NA,NA,NA,3.4,benthic carnivore,NA,Demersal,NA,sand,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parupeneus,barberinus,0.5,NA,NA,NA,NA,NA,NA,NA,NA,2,Benthic Mobile Inverts,3,Day,low,low
Parupeneus chrysopleuron,Parupeneus chrysopleuron,Mullidae,Actinopterygii,tropical,3488,2,5,55,3.5,Benthic invertivore,Benthic invertivore,Demersal,Day,sand,20,200,24.89525,23.806225,30.49645,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parupeneus chrysopleuron,Parupeneus chrysopleuron,Mullidae,Actinopterygii,NA,NA,NA,NA,NA,3.5,benthic carnivore,NA,Demersal,NA,sand,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parupeneus,chrysopleuron,0.5,0.37,37,NA,NA,NA,NA,NA,NA,2.363636364,Benthic Mobile Inverts,3,Day,low,low
Parupeneus ciliatus,Parupeneus ciliatus,Mullidae,Actinopterygii,tropical,2578,5,6,38,3.5,Benthic invertivore,Benthic invertivore,Demersal,Day,sand,2,91,24.19355,23.29925,30.4285,3,11.3404141,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parupeneus ciliatus,Parupeneus ciliatus,Mullidae,Actinopterygii,NA,NA,NA,NA,NA,3.5,benthic carnivore,NA,Demersal,NA,sand,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parupeneus,ciliatus,0.5,0.6,31,NA,NA,NA,NA,NA,NA,1,benth. crustaceans,2,Day,low,low
Parupeneus crassilabris,Parupeneus crassilabris,Mullidae,Actinopterygii,tropical,3264,18,12,35,3.5,Benthic invertivore,Benthic invertivore,Demersal,Day,sand,NA,NA,28.0876,27.4894,31.036,3,15.6472845,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parupeneus crassilabris,Parupeneus crassilabris,Mullidae,Actinopterygii,NA,NA,NA,NA,NA,3.5,benthic carnivore,NA,Demersal,NA,sand,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parupeneus,crassilabris,0.5,0.6,30,NA,NA,NA,NA,NA,NA,2,benth. crustaceans,2,Day,low,low
Parupeneus cyclostomus,Parupeneus cyclostomus,Mullidae,Actinopterygii,tropical,4731,18,2,50,4.2,Higher carnivore,Higher carnivore,Demersal,Day,sand,8,100,27.1925,26.51075,31.282,3,18.9451362,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parupeneus cyclostomus,Parupeneus cyclostomus,Mullidae,Actinopterygii,NA,NA,NA,NA,NA,4.2,higher carnivore,NA,Demersal,NA,sand,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parupeneus,cyclostomus,0.5,0.7,36,NA,NA,NA,NA,NA,NA,2,Carnivore,4,Day,low,low
Parupeneus forsskali,Parupeneus forsskali,Mullidae,Actinopterygii,tropical,310,43,2,28,3.3,Benthic invertivore,Benthic invertivore,Demersal,Day,sand,NA,NA,25.4067,25.9202,30.56275,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parupeneus forsskali,Parupeneus forsskali,Mullidae,Actinopterygii,NA,NA,NA,NA,NA,3.3,benthic carnivore,NA,Demersal,NA,sand,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parupeneus,forsskali,0.5,0.4,15,NA,NA,NA,NA,NA,NA,5,Benthic Mobile Inverts,3,Day,low,low
Parupeneus heptacanthus,Parupeneus heptacanthus,Mullidae,Actinopterygii,tropical,1701,1,1,36,3.4,Benthic invertivore,Benthic invertivore,Demersal,Day,Sand,NA,NA,27.3882,26.93085,31.546,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parupeneus indicus,Parupeneus indicus,Mullidae,Actinopterygii,tropical,2010,8,3,45,3.5,Benthic invertivore,Benthic invertivore,Demersal,Day,sand,10,30,26.473,26.6755,31.31,3,14.683054,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parupeneus indicus,Parupeneus indicus,Mullidae,Actinopterygii,NA,NA,NA,NA,NA,3.5,benthic carnivore,NA,Demersal,NA,sand,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parupeneus,indicus,0.5,0.37,34,NA,NA,NA,NA,NA,NA,2.363636364,Benthic Mobile Inverts,3,Day,low,low
Parupeneus insularis,Parupeneus insularis,Mullidae,Actinopterygii,tropical,1983,35,4,30,3.7,Benthic invertivore,Benthic invertivore,Demersal,Day,sand,30,75,27.31935,26.541,30.044,3,10.1999128,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parupeneus insularis,Parupeneus insularis,Mullidae,Actinopterygii,NA,NA,NA,NA,NA,3.7,benthic carnivore,NA,Demersal,NA,sand,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parupeneus,insularis,0.5,0.6,27,NA,NA,NA,NA,NA,NA,3,Carnivore,4,Day,low,low
Parupeneus macronemus,Parupeneus macronemus,Mullidae,Actinopterygii,tropical,3247,39,3,40,3.5,Benthic invertivore,Benthic invertivore,Demersal,Day,sand,3,25,28.03575,27.78575,32.8685,3,22.6813452,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parupeneus macronemus,Parupeneus macronemus,Mullidae,Actinopterygii,NA,NA,NA,NA,NA,3.5,benthic carnivore,NA,Demersal,NA,sand,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parupeneus,macronemus,0.5,0.37,32,NA,NA,NA,NA,NA,NA,2.363636364,Benthic Mobile Inverts,3,Day,low,low
Parupeneus multifasciatus,Parupeneus multifasciatus,Mullidae,Actinopterygii,tropical,3392,35,4,35,3.5,Benthic invertivore,Benthic invertivore,Demersal,Day,sand,3,161,26.1775,25.6195,31.224,3,29.0820766,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parupeneus multifasciatus,Parupeneus multifasciatus,Mullidae,Actinopterygii,NA,NA,NA,NA,NA,3.5,benthic carnivore,NA,Demersal,NA,sand,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parupeneus,multifasciatus,0.5,0.6,30,NA,NA,NA,NA,NA,NA,2,benth. crustaceans,2,Day,low,low
Parupeneus pleurostigma,Parupeneus pleurostigma,Mullidae,Actinopterygii,tropical,3022,7,2,33,3.4,Benthic invertivore,Benthic invertivore,Demersal,Day,sand,1,75,24.8515,24.266,31.167,3,13.8906126,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parupeneus pleurostigma,Parupeneus pleurostigma,Mullidae,Actinopterygii,NA,NA,NA,NA,NA,3.4,benthic carnivore,NA,Demersal,NA,sand,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parupeneus,pleurostigma,0.5,0.5,29,NA,NA,NA,NA,NA,NA,3,Benthic Mobile Inverts,3,Day,low,low
Parupeneus porphyreus,Parupeneus porphyreus,Mullidae,Actinopterygii,tropical,10,50,1,51,3.5,Benthic invertivore,Benthic invertivore,Demersal,Day,sand,1,140,25.826,25.7285,27.392,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parupeneus porphyreus,Parupeneus porphyreus,Mullidae,Actinopterygii,NA,NA,NA,NA,NA,3.5,benthic carnivore,NA,Demersal,NA,sand,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parupeneus,porphyreus,0.5,0.6,25,NA,NA,NA,NA,NA,NA,1,crabs,1,Day,low,low
Parupeneus spilurus,Parupeneus spilurus,Mullidae,Actinopterygii,temperate,1669,25,9,47,3.6,Benthic invertivore,Benthic invertivore,Demersal,Day,sand,1,25,20.774,20.454,25.637,3,33.6835694,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parupeneus spilurus,Parupeneus spilurus,Mullidae,Actinopterygii,NA,NA,NA,NA,NA,3.6,benthic carnivore,NA,Demersal,NA,sand,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Perciformes,Parupeneus,spilurus,0.5,0.6,30,NA,NA,NA,NA,NA,NA,2,benth. crustaceans,2,Day,low,low
Parupeneus spp.,Parupeneus spp.,Mullidae,Actinopterygii,tropical,NA,NA,NA,NA,3.6,Benthic invertivore,Benthic invertivore,Demersal,Day,sand,NA,NA,25.3525,23.6799,31.1898,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
