wkt_geom,Latitude,Longitude,Name,Icon,IconColor,site_name,country,area,location,mpa,protection,programs,ATRC depth,ATRC years,RLS date-d,old_site_c,wave_expos,relief,slope,currents,realm,province,ecoregion,lat_zone,geom,temperature_mean_2020,silicate_mean_2020,salinity_mean,primary_productivity_mean_2020,phosphate_mean_2020,pH_mean_2020,nitrate_mean_2020,agricultural_diffuse_source_runoff,marine_debris,recreational_fishing_vessel,Commercial_fishing_vessel,iron_mean_2020,dissolved_O2_mean_2020,current_velocity_mean_2020,current_direction_mean_2020,mixed_layer_depth_mean_2020,air_temperature_mean_2020,chlorophyll_mean_2020
Point (130.64152999999998883 -2.0003700000000002),-2.00037,130.64153,RAJA42,165,#FFFF33,Crocodile Rock,Indonesia,West Papua,Raja Ampat,Southeast Misool,Restricted take multizoned,RLS,#N/A,#N/A,"25/03/2018-8m, 25/03/2018-11m",,3,2,3,2,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E6100000E52CEC698754604038328FFCC10000C0,29.23728283,4.166503411,33.88099766,1.607383758,0.078362217,8.040777292,0.002408082,0,0.476555914,0,0,0.00308739,198.3878188,0.00593036,222.3538354,16.35822531,27.2451246,0.149169644
Point (130.63653999999999655 -2.00465999999999989),-2.00466,130.63654,RAJA43,165,#FFFF33,Karst Bay,Indonesia,West Papua,Raja Ampat,Southeast Misool,Restricted take multizoned,RLS,#N/A,#N/A,"25/03/2018-6m, 25/03/2018-11m",,1,4,3,1,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E6100000115322895E5460407DCB9C2E8B0900C0,29.23728283,4.166503411,33.88099766,1.607383758,0.078362217,8.040777292,0.002408082,0,0.476555914,0,0,0.00308739,198.3878188,0.00593036,222.3538354,16.35822531,27.2451246,0.149169644
Point (130.62825000000000841 -2.00821000000000005),-2.00821,130.62825,RAJA44,165,#FFFF33,Farundi Point,Indonesia,West Papua,Raja Ampat,Southeast Misool,Restricted take multizoned,RLS,#N/A,#N/A,"25/03/2018-6m, 25/03/2018-15m",,3,3,3,2,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E6100000C976BE9F1A54604054008C67D01000C0,29.23728283,4.166503411,33.88099766,1.607383758,0.078362217,8.040777292,0.002408082,0,0.476555914,0,0,0.00308739,198.3878188,0.00593036,222.3538354,16.35822531,27.2451246,0.149169644
Point (130.46458000000001221 -1.97103000000000006),-1.97103,130.46458,RAJA45,165,#FFFF33,Masenta,Indonesia,West Papua,Raja Ampat,Southeast Misool,Restricted take multizoned,RLS,#N/A,#N/A,"26/03/2018-11m, 26/03/2018-5m",,1,3,3,1,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E6100000064CE0D6DD4E604044F5D6C05689FFBF,29.26651799,3.99865341,33.86478239,1.67468242,0.077253167,8.041090048,0.002085069,0,0.476555914,0,0,0.00348008,198.1181749,0.013877416,37.89703695,14.57634318,27.21362373,0.151998576
Point (130.49766999999999939 -1.9684299999999999),-1.96843,130.49767,RAJA46,165,#FFFF33,Fangi Reef,Indonesia,West Papua,Raja Ampat,Southeast Misool,Restricted take multizoned,RLS,#N/A,#N/A,"26/03/2018-4m, 26/03/2018-13m",,2,4,4,3,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E610000069C6A2E9EC4F6040C971A774B07EFFBF,29.26651799,3.99865341,33.86478239,1.67468242,0.077253167,8.041090048,0.002085069,0,0.476555914,0,0,0.00348008,198.1181749,0.013877416,37.89703695,14.57634318,27.21362373,0.151998576
Point (130.56073000000000661 -2.21891999999999978),-2.21892,130.56073,RAJA47,165,#FFFF33,Whale Rock,Indonesia,West Papua,Raja Ampat,Southeast Misool,No take multizoned,RLS,#N/A,#N/A,"27/03/2018-12m, 27/03/2018-6m",,3,3,3,2,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E61000005B7C0A80F1516040C785032159C001C0,29.17333737,3.787926159,33.89058399,1.388960455,0.08290416,8.041855716,0.003192051,0,0.476555914,0,0,0.002255538,199.0598062,0.001569372,223.0896716,16.01717985,27.20775187,0.127295333
Point (130.56794999999999618 -2.21882000000000001),-2.21882,130.56795,RAJA48,165,#FFFF33,Tank Rock,Indonesia,West Papua,Raja Ampat,Southeast Misool,No take multizoned,RLS,#N/A,#N/A,"27/03/2018-14m, 27/03/2018-5m",,3,4,3,3,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E61000006C787AA52C5260408EAF3DB324C001C0,29.17333737,3.787926159,33.89058399,1.388960455,0.08290416,8.041855716,0.003192051,0,0.476555914,0,0,0.002255538,199.0598062,0.001569372,223.0896716,16.01717985,27.20775187,0.127295333
Point (130.54764000000000124 -2.21913999999999989),-2.21914,130.54764,RAJA49,165,#FFFF33,Night Dive Point,Indonesia,West Papua,Raja Ampat,Southeast Misool,No take multizoned,RLS,#N/A,#N/A,"27/03/2018-5m, 27/03/2018-12m",,2,4,3,2,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E6100000683F524486516040AAF6E978CCC001C0,29.17333737,3.787926159,33.89058399,1.388960455,0.08290416,8.041855716,0.003192051,0,0.476555914,0,0,0.002255538,199.0598062,0.001569372,223.0896716,16.01717985,27.20775187,0.127295333
Point (130.60110000000000241 -2.22590999999999983),-2.22591,130.6011,RAJA50,165,#FFFF33,Boo South Misool,Indonesia,West Papua,Raja Ampat,Southeast Misool,No take multizoned,RLS,#N/A,#N/A,"28/03/2018-14m, 28/03/2018-6m",,3,4,3,3,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E6100000053411363C53604002B7EEE6A9CE01C0,29.18288873,3.846239256,33.87873625,1.40071435,0.08271144,8.041714495,0.003341141,0,0.476555914,0,0,0.002246887,199.0467813,0.002041251,225.7221668,16.1527948,27.23115513,0.129363989
Point (130.61150000000000659 -2.22081999999999979),-2.22082,130.6115,RAJA51,165,#FFFF33,Boo Window,Indonesia,West Papua,Raja Ampat,Southeast Misool,No take multizoned,RLS,#N/A,#N/A,"28/03/2018-11m, 28/03/2018-7m",,3,4,3,3,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E610000021B0726891536040F96BB2463DC401C0,29.18288873,3.846239256,33.87873625,1.40071435,0.08271144,8.041714495,0.003341141,0,0.476555914,0,0,0.002246887,199.0467813,0.002041251,225.7221668,16.1527948,27.23115513,0.129363989
Point (130.60384999999999422 -2.19118000000000013),-2.19118,130.60385,RAJA52,165,#FFFF33,Yiliet,Indonesia,West Papua,Raja Ampat,Southeast Misool,No take multizoned,RLS,#N/A,#N/A,"28/03/2018-4m, 28/03/2018-13m",,1,3,3,2,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E610000011363CBD52536040BA313D61898701C0,29.19087247,3.891562763,33.87334656,1.43530365,0.082043574,8.041579857,0.003191457,0,0.476555914,0,0,0.002380587,198.9376896,0.004725669,219.0667873,15.80259659,27.23391056,0.13252778
Point (130.69229000000001406 -2.0246900000000001),-2.02469,130.69229,RAJA53,165,#FFFF33,Love Potion,Indonesia,West Papua,Raja Ampat,Southeast Misool,Restricted take multizoned,RLS,#N/A,#N/A,"29/03/2018-6m, 29/03/2018-11m",,,,,,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E610000021AB5B3D27566040514EB4AB903200C0,29.24914444,4.315679852,33.8820766,1.600222265,0.078574818,8.040501971,0.002473497,0,0.476555914,0,0,0.002955849,198.4439154,0.008496134,224.4699024,16.58147536,27.25391159,0.150155258
Point (130.68299999999999272 -2.0261499999999999),-2.02615,130.683,RAJA54,165,#FFFF33,Balbulol,Indonesia,West Papua,Raja Ampat,Southeast Misool,Restricted take multizoned,RLS,#N/A,#N/A,"29/03/2018-12m, 29/03/2018-5m",,1,4,3,2,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E610000060E5D022DB556040BD5296218E3500C0,29.24914444,4.315679852,33.8820766,1.600222265,0.078574818,8.040501971,0.002473497,0,0.476555914,0,0,0.002955849,198.4439154,0.008496134,224.4699024,16.58147536,27.25391159,0.150155258
Point (130.03016999999999825 0.17251),0.17251,130.03017,RAJA35,165,#FFFF33,Wayag Lagoon,Indonesia,West Papua,Raja Ampat,Waigeo Sebelah Barat,No take,RLS,#N/A,#N/A,"22/03/2018-11m, 22/03/2018-9m",,1,2,3,1,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E6100000406A1327F7406040A2D11DC4CE14C63F,29.43355659,3.114751765,34.11384643,1.348409306,0.104412801,8.042192836,0.006091388,0,0.476555914,0,0,0.001782296,199.8497673,0.317232869,259.3765657,14.88384463,27.51049728,0.1452897
Point (130.00684999999998581 0.17229),0.17229,130.00685,RAJA36,165,#FFFF33,Wayag Figure of Eight,Indonesia,West Papua,Raja Ampat,Waigeo Sebelah Barat,No take,RLS,#N/A,#N/A,"22/03/2018-12m, 22/03/2018-7m",,3,2,3,4,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E610000048BF7D1D3840604076C3B645990DC63F,29.43953343,3.120775221,34.1153284,1.34170626,0.103848991,8.042233536,0.00609095,0,0.476555914,0,0,0.001762315,199.8662572,0.315007864,227.1171464,16.74172346,27.52193669,0.144646759
Point (130.0069300000000112 0.17066000000000001),0.17066,130.00693,RAJA37,165,#FFFF33,Wayag Second Hump,Indonesia,West Papua,Raja Ampat,Waigeo Sebelah Barat,No take,RLS,#N/A,#N/A,"22/03/2018-7m, 22/03/2018-12m",,3,3,3,4,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E6100000906B43C53840604046205ED72FD8C53F,29.43953343,3.120775221,34.1153284,1.34170626,0.103848991,8.042233536,0.00609095,0,0.476555914,0,0,0.001762315,199.8662572,0.315007864,227.1171464,16.74172346,27.52193669,0.144646759
Point (130.25262000000000739 -0.54459000000000002),-0.54459,130.25262,RAJA19,165,#FFFF33,Anitas Garden,Indonesia,West Papua,Raja Ampat,,Fishing,RLS,#N/A,#N/A,"29/08/2014-9m, 29/08/2014-13m, 29/08/2014-6m, 21/03/2018-6m, 21/03/2018-13m",,2,3,3,3,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E610000019CA8976154860400551F701486DE1BF,29.52515447,3.22119006,33.98915489,1.433680938,0.102661592,8.04071842,0.00213327,0,0.476555914,0,0,0.002610265,199.5002156,0.122219719,252.7605918,15.551448,27.34397665,0.135208278
Point (130.29653999999999314 -0.59111999999999998),-0.59112,130.29654,RAJA20,165,#FFFF33,Fam Slope,Indonesia,West Papua,Raja Ampat,,Fishing,RLS,#N/A,#N/A,"29/08/2014-10m, 29/08/2014-6m, 29/08/2014-12m, 21/03/2018-12m, 21/03/2018-6m",,2,3,3,4,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E6100000963E74417D4960405F5E807D74EAE2BF,29.54999817,3.232942781,33.97777447,1.400852237,0.10259738,8.04074653,0.002218561,0,0.476555914,0,0,0.002627201,199.5206866,0.154488602,249.7056847,15.36999254,27.30881596,0.131647915
Point (130.31433999999998719 -0.58955000000000002),-0.58955,130.31434,RAJA21,165,#FFFF33,Melissas Garden,Indonesia,West Papua,Raja Ampat,,Fishing,RLS,#N/A,#N/A,"29/08/2014-8m, 29/08/2014-7m, 29/08/2014-10m, 21/03/2018-11m, 21/03/2018-8m",,2,3,3,4,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E6100000637AC2120F4A6040E86A2BF697DDE2BF,29.54999817,3.232942781,33.97777447,1.400852237,0.10259738,8.04074653,0.002218561,0,0.475397855,0,0,0.002627201,199.5206866,0.154488602,249.7056847,15.36999254,27.30881596,0.131647915
Point (130.56770000000000209 -0.41727999999999998),-0.41728,130.5677,RAJA27,165,#FFFF33,Ricks Reef,Indonesia,West Papua,Raja Ampat,,Fishing,RLS,#N/A,#N/A,"03/09/2014-7m, 03/09/2014-5m",,,,,,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,0101000020E61000000EBE30992A526040A397512CB7B4DABF,29.53270126,3.177782522,33.91220417,1.349936035,0.106247505,8.041418178,0.002846266,0,0.475397855,0,0,0.002663752,199.6342651,0.064000063,243.6651339,16.07673126,27.25317601,0.130415887
Point (35.09353000000000122 33.06877000000000066),33.06877,35.09353,MED29,165,#3CB371,Nachlieli,Israel,Israel,Mediterranean (east),,Fishing,RLS,#N/A,#N/A,"29/06/2014-11m, 29/06/2014-16m",,3,2,3,2,Temperate Northern Atlantic,Mediterranean Sea,Levantine Sea,Temperate,0101000020E6100000F29881CAF88B414014799274CD884040,23.66441872,2.246485385,38.59300607,1.894491385,0.032704621,8.052267561,0.073809327,0,0.568656027,0,2.60E-05,0.003723166,216.8600558,0.056475263,73.97578109,24.66831209,20.52427905,0.257100775
Point (35.09503000000000128 33.08986999999999767),33.08987,35.09503,MED30,165,#3CB371,Hatuna,Israel,Israel,Mediterranean (east),,Fishing,RLS,#N/A,#N/A,"29/06/2014-14m, 29/06/2014-13m",,3,2,2,2,Temperate Northern Atlantic,Mediterranean Sea,Levantine Sea,Temperate,0101000020E6100000C7116BF1298C41401D7233DC808B4040,23.66441872,2.246485385,38.59300607,1.894491385,0.032704621,8.052267561,0.073809327,0,0.568656027,0,2.60E-05,0.003723166,216.8600558,0.056475263,73.97578109,24.66831209,20.52427905,0.257100775
Point (35.09660000000000224 33.08888000000000318),33.08888,35.0966,MED31,165,#3CB371,North Hatuna,Israel,Israel,Mediterranean (east),,Fishing,RLS,#N/A,#N/A,29/06/2014-10m,,3,3,1,2,Temperate Northern Atlantic,Mediterranean Sea,Levantine Sea,Temperate,0101000020E6100000956588635D8C41405DA27A6B608B4040,23.66441872,2.246485385,38.59300607,1.894491385,0.032704621,8.052267561,0.073809327,0,0.568656027,0,2.60E-05,0.003723166,216.8600558,0.056475263,73.97578109,24.66831209,20.52427905,0.257100775
Point (35.08277999999999963 33.04404999999999859),33.04405,35.08278,MED32,165,#3CB371,Segavion,Israel,Israel,Mediterranean (east),,Fishing,RLS,#N/A,#N/A,"29/06/2014-10m, 29/06/2014-11m",,3,2,1,2,Temperate Northern Atlantic,Mediterranean Sea,Levantine Sea,Temperate,0101000020E6100000A661F888988A4140C4B12E6EA3854040,23.64850284,2.275881181,38.56316262,1.954668689,0.035785156,8.052860703,0.076386659,0,0.568656027,0,2.60E-05,0.003900336,217.0776005,0.058339298,74.75896926,20.4638026,20.30020132,0.269962491
Point (34.95432000000000272 32.82746999999999815),32.82747,34.95432,MED33,165,#3CB371,Haifa Oceanographic Institute,Israel,Israel,Mediterranean (east),,Fishing,RLS,#N/A,#N/A,"01/07/2014-2m, 01/07/2014-1.5m",,3,1,1,1,Temperate Northern Atlantic,Mediterranean Sea,Levantine Sea,Temperate,0101000020E610000099F56228277A4140E7357689EA694040,23.66381704,2.244064913,38.4580741,1.791295437,0.036787465,8.050789233,0.063923735,0,0.568656027,0,2.60E-05,0.003564211,216.7508204,0.0757098,41.90130269,20.56202198,21.01450182,0.222305397
Point (34.97341999999999729 32.83503000000000327),32.83503,34.97342,MED34,165,#3CB371,Haifa port,Israel,Israel,Mediterranean (east),,Fishing,RLS,#N/A,#N/A,"01/07/2014-1.5m, 01/07/2014-2m",,3,1,1,1,Temperate Northern Atlantic,Mediterranean Sea,Levantine Sea,Temperate,0101000020E6100000DCA2CC06997C4140E5965643E26A4040,23.63142648,2.260776504,38.50626274,1.87420324,0.036559292,8.051911293,0.069562958,0,0.568656027,0,2.60E-05,0.003733262,216.917558,0.059746004,65.46218493,17.5370426,20.32187837,0.247193365
Point (34.96943999999999875 29.44860999999999862),29.44861,34.96944,RED16,165,#7FFF00,Cazar reef,Israel,Israel,Red Sea - Israel,Aqaba Marine Park,Restricted take,RLS,#N/A,#N/A,29/06/2014-16m,,2,3,3,2,Western Indo-Pacific,Red Sea and Gulf of Aden,Northern and Central Red Sea,Tropical,0101000020E610000096B7239C167C414097A8DE1AD8723D40,25.1097293,1.532762783,39.89675662,1.311257844,0.00538679,8.089768553,0.024447723,0,0.567445934,0,8.68E-06,0.003538487,203.4142993,0.028489949,176.2054393,52.96318727,20.33117132,0.141537014
Point (34.97375999999999863 29.43002999999999858),29.43003,34.97376,RED17,165,#7FFF00,Cedar Pride wreck reef,Israel,Israel,Red Sea - Israel,Aqaba Marine Park,Restricted take,RLS,#N/A,#N/A,29/06/2014-15m,,2,3,3,2,Western Indo-Pacific,Red Sea and Gulf of Aden,Northern and Central Red Sea,Tropical,0101000020E61000009413ED2AA47C4140834C3272166E3D40,25.1097293,1.532762783,39.89675662,1.311257844,0.00538679,8.089768553,0.024447723,0,0.567445934,0,8.68E-06,0.003538487,203.4142993,0.028489949,176.2054393,52.96318727,20.33117132,0.141537014
Point (34.91700000000000159 29.50120000000000076),29.5012,34.917,RED14,165,#7FFF00,InterUniversity Institute for Marine Science,Israel,Israel,Red Sea - Israel,Ha-Yam Ha-Deromi Be-Elat,No take,RLS,#N/A,#N/A,"23/06/2014-2m, 24/06/2014-5m",,2,2,2,1,Western Indo-Pacific,Red Sea and Gulf of Aden,Northern and Central Red Sea,Tropical,0101000020E61000004C3789416075414055C1A8A44E803D40,25.10467164,1.532697737,39.89823926,1.311357502,0.005397038,8.089764935,0.024551077,0,0.567445934,0,8.68E-06,0.003541766,203.4118326,0.028409812,177.01613,53.16107653,20.34923082,0.141608001
Point (34.91884000000000299 29.50275999999999854),29.50276,34.91884,RED15,165,#7FFF00,Eilat observatory,Israel,Israel,Red Sea - Israel,Ha-Yam Ha-Deromi Be-Elat,No take,RLS,#N/A,#N/A,26/06/2014-19m,,2,3,3,2,Western Indo-Pacific,Red Sea and Gulf of Aden,Northern and Central Red Sea,Tropical,0101000020E6100000DA20938C9C754140A9BC1DE1B4803D40,25.10467164,1.532697737,39.89823926,1.311357502,0.005397038,8.089764935,0.024551077,0,0.567445934,0,8.68E-06,0.003541766,203.4118326,0.028409812,177.01613,53.16107653,20.34923082,0.141608001
Point (13.89207999999999998 40.69377999999999673),40.69378,13.89208,MED1,165,#4C787E,Sant Angelo West,Italy,Ischia,Mediterranean (central),Regno di Nettuno,No take,RLS,#N/A,#N/A,"04/07/2011-6m, 04/07/2011-5m",,,,,,Temperate Northern Atlantic,Mediterranean Sea,Western Mediterranean,Temperate,0101000020E6100000D3D4B2B5BEC82B40374F75C8CD584440,19.95536241,2.231114714,38.01886052,1.575773181,0.003964373,8.06647732,0.391516881,0,0.567445934,0,8.68E-06,0.002897478,233.1079537,0.013590198,205.3235185,35.10531662,17.56880426,0.196629907
Point (13.88043000000000049 40.69861999999999824),40.69862,13.88043,MED2,165,#4C787E,Punta Chiarito East,Italy,Ischia,Mediterranean (central),Regno di Nettuno,Restricted take multizoned,RLS,#N/A,#N/A,"04/07/2011-4m, 04/07/2011-3.9m",,,,,,Temperate Northern Atlantic,Mediterranean Sea,Western Mediterranean,Temperate,0101000020E6100000A5D590B8C7C22B406F2A52616C594440,19.95536241,2.231114714,38.01886052,1.575773181,0.003964373,8.06647732,0.391516881,0,0.567445934,0,8.68E-06,0.002897478,233.1079537,0.013590198,205.3235185,35.10531662,17.56880426,0.196629907
Point (13.87143000000000015 40.69872000000000156),40.69872,13.87143,MED3,165,#4C787E,Cabo Negro East,Italy,Ischia,Mediterranean (central),Regno di Nettuno,Restricted take multizoned,RLS,#N/A,#N/A,"04/07/2011-6m, 04/07/2011-5m",,,,,,Temperate Northern Atlantic,Mediterranean Sea,Western Mediterranean,Temperate,0101000020E6100000AD81AD122CBE2B40D3872EA86F594440,19.95536241,2.231114714,38.01886052,1.575773181,0.003964373,8.06647732,0.391516881,0,0.567445934,0,8.68E-06,0.002897478,233.1079537,0.013590198,205.3235185,35.10531662,17.56880426,0.196629907
Point (13.91846999999999923 40.69809999999999661),40.6981,13.91847,MED4,165,#4C787E,Cabo Grosso,Italy,Ischia,Mediterranean (central),Regno di Nettuno,Restricted take multizoned,RLS,#N/A,#N/A,"06/07/2011-7.5m, 06/07/2011-6m",,,,,,Temperate Northern Atlantic,Mediterranean Sea,Western Mediterranean,Temperate,0101000020E6100000D9B628B341D62B4036AB3E575B594440,19.95017421,2.262244525,38.01768298,1.65254445,0.004540676,8.067072394,0.374817683,0,0.567445934,0,8.68E-06,0.003016469,233.3430795,0.010671055,209.3330516,35.41372855,17.55787281,0.209231277
Point (13.92991999999999919 40.70007999999999981),40.70008,13.92992,MED5,165,#4C787E,Scarrupata West,Italy,Ischia,Mediterranean (central),Regno di Nettuno,Restricted take multizoned,RLS,#N/A,#N/A,"06/07/2011-6.2m, 06/07/2011-6m",,,,,,Temperate Northern Atlantic,Mediterranean Sea,Western Mediterranean,Temperate,0101000020E6100000EBCA67791EDC2B40B64AB0389C594440,19.95017421,2.262244525,38.01768298,1.65254445,0.004540676,8.067072394,0.374817683,0,0.567445934,0,8.68E-06,0.003016469,233.3430795,0.010671055,209.3330516,35.41372855,17.55787281,0.209231277
Point (13.94322999999999979 40.70450000000000301),40.7045,13.94323,MED6,165,#4C787E,Scarrupata East,Italy,Ischia,Mediterranean (central),Regno di Nettuno,Restricted take multizoned,RLS,#N/A,#N/A,"06/07/2011-6m, 06/07/2011-4.8m",,,,,,Temperate Northern Atlantic,Mediterranean Sea,Western Mediterranean,Temperate,0101000020E61000004F36E50AEFE22B401904560E2D5A4440,19.95017421,2.262244525,38.01768298,1.65254445,0.004540676,8.067072394,0.374817683,0,0.567445934,0,8.68E-06,0.003016469,233.3430795,0.010671055,209.3330516,35.41372855,17.55787281,0.209231277
Point (13.99072999999999922 40.7438500000000019),40.74385,13.99073,MED7,165,#4C787E,Vivara,Italy,Ischia,Mediterranean (central),Regno di Nettuno,No take,RLS,#N/A,#N/A,"07/07/2011-6m, 07/07/2011-5.2m",,,,,,Temperate Northern Atlantic,Mediterranean Sea,Western Mediterranean,Temperate,0101000020E610000008556AF640FB2B4097900F7A365F4440,19.92675742,2.405592017,38.01372473,1.839487632,0.005502218,8.068909239,0.339881156,0,0.567445934,0,8.68E-06,0.003444066,234.1267527,0.01529252,120.2465373,28.58868565,17.34837402,0.242552668
Point (13.97874999999999979 40.74495999999999896),40.74496,13.97875,MED8,165,#4C787E,Secca della Formiche,Italy,Ischia,Mediterranean (central),Regno di Nettuno,No take,RLS,#N/A,#N/A,"07/07/2011-8.9m, 07/07/2011-8.5m",,,,,,Temperate Northern Atlantic,Mediterranean Sea,Western Mediterranean,Temperate,0101000020E610000085EB51B81EF52B40016A6AD95A5F4440,19.92675742,2.405592017,38.01372473,1.839487632,0.005502218,8.068909239,0.339881156,0,0.567445934,0,8.68E-06,0.003444066,234.1267527,0.01529252,120.2465373,28.58868565,17.34837402,0.242552668
Point (13.96462000000000003 40.71923999999999921),40.71924,13.96462,MED9,165,#4C787E,Punta Pisciazza,Italy,Ischia,Mediterranean (central),Regno di Nettuno,Restricted take multizoned,RLS,#N/A,#N/A,"07/07/2011-6.5m, 07/07/2011-6.2m",,,,,,Temperate Northern Atlantic,Mediterranean Sea,Western Mediterranean,Temperate,0101000020E6100000932232ACE2ED2B40CEFC6A0E105C4440,19.92675742,2.405592017,38.01372473,1.839487632,0.005502218,8.068909239,0.339881156,0,0.567445934,0,8.68E-06,0.003444066,234.1267527,0.01529252,120.2465373,28.58868565,17.34837402,0.242552668
Point (13.62678999999999974 43.53965000000000174),43.53965,13.62679,IT1,165,#4C787E,Due Sorella,Italy,Marche,Mediterranean (central),,Fishing,RLS,#N/A,#N/A,30/08/2012-6m,,,,,,Temperate Northern Atlantic,Mediterranean Sea,Adriatic Sea,Temperate,0101000020E610000070EB6E9EEA402B40A9A44E4013C54540,18.46693574,12.18360865,35.44423376,2.135001939,0.00117156,8.127271929,0.541582554,0,0.567445934,0,8.68E-06,0.003862267,241.4209546,0.038226807,140.631954,11.9566268,15.17812225,0.304054818
Point (13.62841000000000058 43.54818000000000211),43.54818,13.62841,IT2,165,#4C787E,La Vela,Italy,Marche,Mediterranean (central),,Fishing,RLS,#N/A,#N/A,"23/09/2012-6m, 23/09/2012-5m, 23/09/2012-5.1m",,,,,,Temperate Northern Atlantic,Mediterranean Sea,Adriatic Sea,Temperate,0101000020E61000006FF59CF4BE412B40202922C32AC64540,18.46693574,12.18360865,35.44423376,2.135001939,0.00117156,8.127271929,0.541582554,0,0.567445934,0,8.68E-06,0.003862267,241.4209546,0.038226807,140.631954,11.9566268,15.17812225,0.304054818
